clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id
-PMSk6LTXoQ_s0000432034_e0000442014,-PMSk6LTXoQ,432.034,442.014,9.98,0.9,1.0,4.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000432034_e0000442014.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000442114_e0000453854,-PMSk6LTXoQ,442.114,453.854,11.74,1.0,1.0,5.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000442114_e0000453854.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000454178_e0000459178,-PMSk6LTXoQ,454.178,459.178,5.0,1.0,1.0,5.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000454178_e0000459178.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000458178_e0000463178,-PMSk6LTXoQ,458.178,463.178,5.0,1.0,1.0,4.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000458178_e0000463178.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000462178_e0000467178,-PMSk6LTXoQ,462.178,467.178,5.0,1.0,1.0,5.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000462178_e0000467178.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000497890_e0000504894,-PMSk6LTXoQ,497.89,504.894,7.004,0.857,1.0,5.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000497890_e0000504894.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000545634_e0000551646,-PMSk6LTXoQ,545.634,551.646,6.012,1.0,1.0,5.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000545634_e0000551646.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000557954_e0000566750,-PMSk6LTXoQ,557.954,566.75,8.796,0.889,1.0,4.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000557954_e0000566750.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000587202_e0000592202,-PMSk6LTXoQ,587.202,592.202,5.0,1.0,1.0,4.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000587202_e0000592202.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000591202_e0000596202,-PMSk6LTXoQ,591.202,596.202,5.0,1.0,1.0,4.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000591202_e0000596202.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000595202_e0000600202,-PMSk6LTXoQ,595.202,600.202,5.0,1.0,1.0,5.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000595202_e0000600202.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000600674_e0000603454,-PMSk6LTXoQ,600.674,603.454,2.78,1.0,1.0,5.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000600674_e0000603454.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000606402_e0000611038,-PMSk6LTXoQ,606.402,611.038,4.636,1.0,1.0,6.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000606402_e0000611038.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000611298_e0000618206,-PMSk6LTXoQ,611.298,618.206,6.908,1.0,1.0,5.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000611298_e0000618206.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000620354_e0000630174,-PMSk6LTXoQ,620.354,630.174,9.82,0.9,1.0,4.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000620354_e0000630174.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000630882_e0000639934,-PMSk6LTXoQ,630.882,639.934,9.052,1.0,1.0,4.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000630882_e0000639934.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000641154_e0000643230,-PMSk6LTXoQ,641.154,643.23,2.076,1.0,1.0,4.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000641154_e0000643230.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000643394_e0000648382,-PMSk6LTXoQ,643.394,648.382,4.988,1.0,1.0,4.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000643394_e0000648382.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000648514_e0000650590,-PMSk6LTXoQ,648.514,650.59,2.076,1.0,1.0,4.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000648514_e0000650590.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-PMSk6LTXoQ_s0000650690_e0000658110,-PMSk6LTXoQ,650.69,658.11,7.42,1.0,1.0,5.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-PMSk6LTXoQ_s0000650690_e0000658110.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000009282_e0000014462,-Vhvk-qMzsM,9.282,14.462,5.18,1.0,1.0,9.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000009282_e0000014462.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000014594_e0000020158,-Vhvk-qMzsM,14.594,20.158,5.564,1.0,1.0,9.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000014594_e0000020158.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000478242_e0000484574,-Vhvk-qMzsM,478.242,484.574,6.332,1.0,1.0,7.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000478242_e0000484574.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000484674_e0000489674,-Vhvk-qMzsM,484.674,489.674,5.0,1.0,1.0,7.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000484674_e0000489674.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000488674_e0000493674,-Vhvk-qMzsM,488.674,493.674,5.0,0.8,1.0,6.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000488674_e0000493674.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000499778_e0000503422,-Vhvk-qMzsM,499.778,503.422,3.644,0.75,1.0,8.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000499778_e0000503422.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000503586_e0000512606,-Vhvk-qMzsM,503.586,512.606,9.02,1.0,1.0,5.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000503586_e0000512606.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000523490_e0000530878,-Vhvk-qMzsM,523.49,530.878,7.388,0.857,1.0,7.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000523490_e0000530878.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000531010_e0000536010,-Vhvk-qMzsM,531.01,536.01,5.0,1.0,1.0,6.85,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000531010_e0000536010.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000535010_e0000540010,-Vhvk-qMzsM,535.01,540.01,5.0,1.0,1.0,5.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000535010_e0000540010.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000556898_e0000561898,-Vhvk-qMzsM,556.898,561.898,5.0,1.0,1.0,6.52,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000556898_e0000561898.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000560898_e0000565898,-Vhvk-qMzsM,560.898,565.898,5.0,1.0,1.0,4.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000560898_e0000565898.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000564898_e0000569898,-Vhvk-qMzsM,564.898,569.898,5.0,1.0,1.0,6.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000564898_e0000569898.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000568898_e0000573898,-Vhvk-qMzsM,568.898,573.898,5.0,1.0,1.0,4.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000568898_e0000573898.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000582978_e0000591102,-Vhvk-qMzsM,582.978,591.102,8.124,1.0,1.0,7.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000582978_e0000591102.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000591202_e0000594878,-Vhvk-qMzsM,591.202,594.878,3.676,1.0,1.0,6.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000591202_e0000594878.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000595010_e0000600446,-Vhvk-qMzsM,595.01,600.446,5.436,1.0,1.0,5.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000595010_e0000600446.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000608898_e0000613898,-Vhvk-qMzsM,608.898,613.898,5.0,0.8,1.0,6.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000608898_e0000613898.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000612898_e0000617898,-Vhvk-qMzsM,612.898,617.898,5.0,1.0,1.0,6.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000612898_e0000617898.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000616898_e0000621898,-Vhvk-qMzsM,616.898,621.898,5.0,1.0,1.0,7.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000616898_e0000621898.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000620898_e0000625898,-Vhvk-qMzsM,620.898,625.898,5.0,1.0,1.0,5.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000620898_e0000625898.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000643458_e0000655358,-Vhvk-qMzsM,643.458,655.358,11.9,1.0,1.0,7.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000643458_e0000655358.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000755650_e0000763934,-Vhvk-qMzsM,755.65,763.934,8.284,1.0,1.0,7.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000755650_e0000763934.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000764098_e0000769098,-Vhvk-qMzsM,764.098,769.098,5.0,1.0,1.0,6.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000764098_e0000769098.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000768098_e0000773098,-Vhvk-qMzsM,768.098,773.098,5.0,1.0,1.0,6.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000768098_e0000773098.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000772098_e0000777098,-Vhvk-qMzsM,772.098,777.098,5.0,1.0,1.0,6.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000772098_e0000777098.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000776098_e0000780606,-Vhvk-qMzsM,776.098,780.606,4.508,1.0,1.0,5.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000776098_e0000780606.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000793730_e0000798206,-Vhvk-qMzsM,793.73,798.206,4.476,1.0,1.0,5.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000793730_e0000798206.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-Vhvk-qMzsM_s0000798306_e0000803306,-Vhvk-qMzsM,798.306,803.306,5.0,1.0,1.0,6.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-Vhvk-qMzsM_s0000798306_e0000803306.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000000194_e0000005182,-jDBwP6g2tA,0.194,5.182,4.988,1.0,1.0,14.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000000194_e0000005182.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000005282_e0000010282,-jDBwP6g2tA,5.282,10.282,5.0,1.0,1.0,13.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000005282_e0000010282.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000009282_e0000014282,-jDBwP6g2tA,9.282,14.282,5.0,1.0,1.0,12.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000009282_e0000014282.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000013282_e0000018282,-jDBwP6g2tA,13.282,18.282,5.0,1.0,1.0,12.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000013282_e0000018282.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000017282_e0000022282,-jDBwP6g2tA,17.282,22.282,5.0,1.0,1.0,12.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000017282_e0000022282.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000021282_e0000024286,-jDBwP6g2tA,21.282,24.286,3.004,1.0,1.0,12.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000021282_e0000024286.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000024386_e0000029214,-jDBwP6g2tA,24.386,29.214,4.828,1.0,1.0,11.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000024386_e0000029214.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000037314_e0000042314,-jDBwP6g2tA,37.314,42.314,5.0,1.0,1.0,14.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000037314_e0000042314.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000041314_e0000046314,-jDBwP6g2tA,41.314,46.314,5.0,1.0,1.0,13.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000041314_e0000046314.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000045314_e0000050314,-jDBwP6g2tA,45.314,50.314,5.0,1.0,1.0,13.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000045314_e0000050314.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000049314_e0000054314,-jDBwP6g2tA,49.314,54.314,5.0,1.0,1.0,13.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000049314_e0000054314.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000053314_e0000058314,-jDBwP6g2tA,53.314,58.314,5.0,1.0,1.0,13.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000053314_e0000058314.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000058914_e0000064542,-jDBwP6g2tA,58.914,64.542,5.628,1.0,1.0,12.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000058914_e0000064542.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000079010_e0000081950,-jDBwP6g2tA,79.01,81.95,2.94,1.0,1.0,13.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000079010_e0000081950.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000085282_e0000089310,-jDBwP6g2tA,85.282,89.31,4.028,1.0,1.0,13.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000085282_e0000089310.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000094114_e0000096478,-jDBwP6g2tA,94.114,96.478,2.364,1.0,1.0,13.55,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000094114_e0000096478.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000099522_e0000104030,-jDBwP6g2tA,99.522,104.03,4.508,1.0,1.0,13.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000099522_e0000104030.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000104162_e0000113822,-jDBwP6g2tA,104.162,113.822,9.66,1.0,1.0,13.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000104162_e0000113822.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000116162_e0000128126,-jDBwP6g2tA,116.162,128.126,11.964,1.0,1.0,13.24,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000116162_e0000128126.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000128258_e0000130494,-jDBwP6g2tA,128.258,130.494,2.236,1.0,1.0,14.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000128258_e0000130494.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000132834_e0000136158,-jDBwP6g2tA,132.834,136.158,3.324,1.0,1.0,12.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000132834_e0000136158.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000136610_e0000143070,-jDBwP6g2tA,136.61,143.07,6.46,1.0,1.0,12.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000136610_e0000143070.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000144322_e0000148990,-jDBwP6g2tA,144.322,148.99,4.668,1.0,1.0,13.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000144322_e0000148990.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000149186_e0000152350,-jDBwP6g2tA,149.186,152.35,3.164,1.0,1.0,13.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000149186_e0000152350.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000152738_e0000156958,-jDBwP6g2tA,152.738,156.958,4.22,1.0,1.0,13.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000152738_e0000156958.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000157090_e0000159486,-jDBwP6g2tA,157.09,159.486,2.396,1.0,1.0,13.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000157090_e0000159486.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000159906_e0000163774,-jDBwP6g2tA,159.906,163.774,3.868,1.0,1.0,13.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000159906_e0000163774.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000164770_e0000170366,-jDBwP6g2tA,164.77,170.366,5.596,1.0,1.0,13.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000164770_e0000170366.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000170818_e0000176446,-jDBwP6g2tA,170.818,176.446,5.628,1.0,1.0,12.68,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000170818_e0000176446.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000176546_e0000181022,-jDBwP6g2tA,176.546,181.022,4.476,1.0,1.0,12.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000176546_e0000181022.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000181218_e0000184510,-jDBwP6g2tA,181.218,184.51,3.292,1.0,1.0,13.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000181218_e0000184510.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
-jDBwP6g2tA_s0000184834_e0000189854,-jDBwP6g2tA,184.834,189.854,5.02,1.0,1.0,12.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0_50\media\-jDBwP6g2tA_s0000184834_e0000189854.mp4,tier1,1,cuda,nvenc,cutfix_full_tier1_20260729_01
